"country","stateProvince","municipality","locality","latitude","longitude","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Campos do Jordão","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.6755167230222","-45.4930538240829","brazil","sao paulo","campos do jordao","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county"
"Brazil","São Paulo","Cruzeiro","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.5026160366813","-45.0310073659723","brazil","sao paulo","cruzeiro","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_cruzeiro","brazil_sao paulo_cruzeiro",-22.55138262,-45.00586734,"county"
"Brazil","São Paulo","Guaratinguetá","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.6916362544364","-45.3271994594456","brazil","sao paulo","guaratingueta","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_guaratingueta","brazil_sao paulo_guaratingueta",-22.786383,-45.206179,"county"
"Brazil","São Paulo","Lavrinhas","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.474228676285","-44.8936824890132","brazil","sao paulo","lavrinhas","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_lavrinhas","brazil_sao paulo_lavrinhas",-22.52014474,-44.8887858,"county"
"Brazil","São Paulo","Pindamonhangaba","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.7900218644864","-45.5167837745594","brazil","sao paulo","pindamonhangaba","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"Brazil","São Paulo","Piquete","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.5734681736499","-45.1891839499382","brazil","sao paulo","piquete","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_piquete","brazil_sao paulo_piquete",-22.59001346,-45.17361677,"county"
"Brazil","São Paulo","Queluz","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.4557927403977","-44.7979779621095","brazil","sao paulo","queluz","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"Brazil","São Paulo","São Bento do Sapucaí","ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA","-22.6815396854865","-45.6868293369871","brazil","sao paulo","sao bento do sapucai","area de protecao ambiental serra da mantiqueira",NA,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"Brazil","São Paulo","Cananéia","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.9795930341115","-47.9781045209584","brazil","sao paulo","cananeia","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county"
"Brazil","São Paulo","Iguape","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.5109451751879","-47.3776668522878","brazil","sao paulo","iguape","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","Ilha Comprida","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.8879940766785","-47.7642167851513","brazil","sao paulo","ilha comprida","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_ilha comprida","brazil_sao paulo_ilha comprida",-24.86188204,-47.71978317,"county"
"Brazil","São Paulo","Itariri","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.2956086776977","-47.1309289459137","brazil","sao paulo","itariri","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_itariri","brazil_sao paulo_itariri",-24.29272622,-47.12811396,"county"
"Brazil","São Paulo","Jacupiranga","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.8410265342392","-48.0272887275214","brazil","sao paulo","jacupiranga","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_jacupiranga","brazil_sao paulo_jacupiranga",-24.77622878,-48.05358583,"county"
"Brazil","São Paulo","Miracatu","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.3587445507052","-47.4030964794235","brazil","sao paulo","miracatu","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_miracatu","brazil_sao paulo_miracatu",-24.19476735,-47.39449137,"county"
"Brazil","São Paulo","Pedro de Toledo","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.2891592869885","-47.2108476055039","brazil","sao paulo","pedro de toledo","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_pedro toledo","brazil_sao paulo_pedro toledo",-24.16335962,-47.16332368,"county"
"Brazil","São Paulo","Peruíbe","ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE","-24.3508107083838","-47.0556998186183","brazil","sao paulo","peruibe","area de protecao ambiental de cananeia-iguape-peruibe",NA,"locality","brazil_sao paulo_peruibe","brazil_sao paulo_peruibe",-24.27862337,-47.01267321,"county"
"Brazil","São Paulo","Euclides da Cunha Paulista","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.4446180401711","-52.4987120181989","brazil","sao paulo","euclides da cunha paulista","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_euclides cunha paulista","brazil_sao paulo_euclides cunha paulista",-22.51914581,-52.58944184,"county"
"Brazil","São Paulo","Marabá Paulista","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.2228273508408","-52.2197100826254","brazil","sao paulo","maraba paulista","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_maraba paulista","brazil_sao paulo_maraba paulista",-22.12744629,-52.05584911,"county"
"Brazil","São Paulo","Presidente Epitácio","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.2292948286809","-52.2334838599577","brazil","sao paulo","presidente epitacio","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_presidente epitacio","brazil_sao paulo_presidente epitacio",-21.90987928,-52.17314369,"county"
"Brazil","São Paulo","Teodoro Sampaio","ESTAÇÃO ECOLÓGICA MICO LEÃO PRETO","-22.3758813184173","-52.3917536228677","brazil","sao paulo","teodoro sampaio","estacao ecologica mico leao preto",NA,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county"
"Brazil","São Paulo","Areias","PARQUE NACIONAL DA SERRA DA BOCAINA","-22.8023709327192","-44.684411451908","brazil","sao paulo","areias","parque nacional da serra da bocaina",NA,"locality","brazil_sao paulo_areias","brazil_sao paulo_areias",-22.67280379,-44.7121924,"county"
"Brazil","São Paulo","Cunha","PARQUE NACIONAL DA SERRA DA BOCAINA","-22.916786855273","-44.7025201584476","brazil","sao paulo","cunha","parque nacional da serra da bocaina",NA,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county"
"Brazil","São Paulo","São José do Barreiro","PARQUE NACIONAL DA SERRA DA BOCAINA","-22.8241860850491","-44.6360055924462","brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina",NA,"locality","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality"
"Brazil","São Paulo","Ubatuba","PARQUE NACIONAL DA SERRA DA BOCAINA","-23.2907722250317","-44.858759305218","brazil","sao paulo","ubatuba","parque nacional da serra da bocaina",NA,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county"
"Brazil","São Paulo","Cananéia","RESERVA EXTRATIVISTA MANDIRA","-25.0142367891545","-48.0300864201576","brazil","sao paulo","cananeia","reserva extrativista mandira",NA,"locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county"
"Brazil","São Paulo","Campos do Jordão","PARQUE ESTADUAL DE CAMPOS DO JORDÃO","-22.6733482488357","-45.4583722738772","brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",NA,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality"
"Brazil","São Paulo","Ibiúna","PARQUE ESTADUAL DO JURUPARÁ","-23.9489224971198","-47.2960848755968","brazil","sao paulo","ibiuna","parque estadual do jurupara",NA,"locality","brazil_sao paulo_ibiuna","brazil_sao paulo_ibiuna",-23.80233648,-47.21529629,"county"
"Brazil","São Paulo","Piedade","PARQUE ESTADUAL DO JURUPARÁ","-23.8804114055896","-47.3349846562001","brazil","sao paulo","piedade","parque estadual do jurupara",NA,"locality","brazil_sao paulo_piedade","brazil_sao paulo_piedade",-23.78671905,-47.43819456,"county"
"Brazil","São Paulo","Capão Bonito","PARQUE ESTADUAL CARLOS BOTELHO","-24.1259963326195","-48.0494151829867","brazil","sao paulo","capao bonito","parque estadual carlos botelho",NA,"locality","brazil_sao paulo_capao bonito","brazil_sao paulo_capao bonito",-24.03890216,-48.28993485,"county"
"Brazil","São Paulo","São Miguel Arcanjo","PARQUE ESTADUAL CARLOS BOTELHO","-24.0656755633006","-47.9380674776832","brazil","sao paulo","sao miguel arcanjo","parque estadual carlos botelho",NA,"locality","brazil_sao paulo_sao miguel arcanjo_parque estadual carlos botelho","brazil_sao paulo_sao miguel arcanjo_pe carlos botelho",-24.068723,-47.971617,"locality"
"Brazil","São Paulo","Sete Barras","PARQUE ESTADUAL CARLOS BOTELHO","-24.1600131697458","-47.948925898393","brazil","sao paulo","sete barras","parque estadual carlos botelho",NA,"locality","brazil_sao paulo_sete barras_parque estadual carlos botelho","brazil_sao paulo_sete barras_pe carlos botelho",-24.166173,-47.972686,"locality"
"Brazil","São Paulo","Tapiraí","PARQUE ESTADUAL CARLOS BOTELHO","-24.1189421382022","-47.8234302943481","brazil","sao paulo","tapirai","parque estadual carlos botelho",NA,"locality","brazil_sao paulo_tapirai","brazil_sao paulo_tapirai",-24.00837668,-47.61905578,"county"
"Brazil","São Paulo","Teodoro Sampaio","PARQUE ESTADUAL DO MORRO DO DIABO","-22.5306621121657","-52.2966038560573","brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",NA,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality"
"Brazil","São Paulo","Apiaí","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","-24.4047585161994","-48.5728822427788","brazil","sao paulo","apiai","parque estadual turistico do alto do ribeira",NA,"locality","brazil_sao paulo_apiai","brazil_sao paulo_apiai",-24.4215147,-48.81884868,"county"
"Brazil","São Paulo","Iporanga","PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA","-24.4798168128585","-48.6141721204459","brazil","sao paulo","iporanga","parque estadual turistico do alto do ribeira",NA,"locality","brazil_sao paulo_iporanga_parque estadual turistico alto ribeira","brazil_sao paulo_iporanga_pe turistico alto ribeira",-24.528611,-48.685833,"locality"
"Brazil","São Paulo","Campos do Jordão","PARQUE ESTADUAL DOS MANANCIAIS DE CAMPOS DO JORDÃO","-22.7677978777727","-45.5636866173444","brazil","sao paulo","campos do jordao","parque estadual dos mananciais de campos do jordao",NA,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county"
"Brazil","São Paulo","Pindamonhangaba","PARQUE ESTADUAL DOS MANANCIAIS DE CAMPOS DO JORDÃO","-22.7752446410711","-45.5619527712889","brazil","sao paulo","pindamonhangaba","parque estadual dos mananciais de campos do jordao",NA,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"Brazil","São Paulo","Caieiras","PARQUE ESTADUAL DA CANTAREIRA","-23.4199303864635","-46.6906710650937","brazil","sao paulo","caieiras","parque estadual da cantareira",NA,"locality","brazil_sao paulo_caieiras","brazil_sao paulo_caieiras",-23.37625726,-46.74483156,"county"
"Brazil","São Paulo","Guarulhos","PARQUE ESTADUAL DA CANTAREIRA","-23.375346688805","-46.5107743263426","brazil","sao paulo","guarulhos","parque estadual da cantareira",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Mairiporã","PARQUE ESTADUAL DA CANTAREIRA","-23.4134152747368","-46.6258657771872","brazil","sao paulo","mairipora","parque estadual da cantareira",NA,"locality","brazil_sao paulo_mairipora_parque estadual cantareira","brazil_sao paulo_mairipora_pe cantareira",-23.417031,-46.637861,"locality"
"Brazil","São Paulo","São Paulo","PARQUE ESTADUAL DA CANTAREIRA","-23.4116884423638","-46.6159906591046","brazil","sao paulo","sao paulo","parque estadual da cantareira",NA,"locality","brazil_sao paulo_sao paulo_parque estadual cantareira","brazil_sao paulo_sao paulo_pe cantareira",-23.436334,-46.638625,"locality"
"Brazil","São Paulo","Guaraçaí","PARQUE ESTADUAL DO AGUAPEÍ","-21.252441702184","-51.4023879786959","brazil","sao paulo","guaracai","parque estadual do aguapei",NA,"locality","brazil_sao paulo_guaracai","brazil_sao paulo_guaracai",-21.08689973,-51.28003353,"county"
"Brazil","São Paulo","Junqueirópolis","PARQUE ESTADUAL DO AGUAPEÍ","-21.2583731997846","-51.43438861286","brazil","sao paulo","junqueiropolis","parque estadual do aguapei",NA,"locality","brazil_sao paulo_junqueiropolis","brazil_sao paulo_junqueiropolis",-21.44942083,-51.43504424,"county"
"Brazil","São Paulo","Monte Castelo","PARQUE ESTADUAL DO AGUAPEÍ","-21.1857865993269","-51.5685704038137","brazil","sao paulo","monte castelo","parque estadual do aguapei",NA,"locality","brazil_sao paulo_monte castelo","brazil_sao paulo_monte castelo",-21.25485352,-51.57150832,"county"
"Brazil","São Paulo","Nova Independência","PARQUE ESTADUAL DO AGUAPEÍ","-21.1791977849051","-51.5629663750264","brazil","sao paulo","nova independencia","parque estadual do aguapei",NA,"locality","brazil_sao paulo_nova independencia","brazil_sao paulo_nova independencia",-21.13528339,-51.50516051,"county"
"Brazil","São Paulo","Ubatuba","PARQUE ESTADUAL DA ILHA ANCHIETA","-23.542460692803","-45.0633652814468","brazil","sao paulo","ubatuba","parque estadual da ilha anchieta",NA,"locality","brazil_sao paulo_ubatuba_parque estadual ilha anchieta","brazil_sao paulo_ubatuba_pe ilha anchieta",-23.539998,-45.074064,"locality"
"Brazil","São Paulo","Osasco","PARQUE ESTADUAL DO JARAGUÁ","-23.4659633884947","-46.7752256500936","brazil","sao paulo","osasco","parque estadual do jaragua",NA,"locality","brazil_sao paulo_osasco","brazil_sao paulo_osasco",-23.52890756,-46.78906391,"county"
"Brazil","São Paulo","São Paulo","PARQUE ESTADUAL DO JARAGUÁ","-23.4631050931204","-46.7657929393444","brazil","sao paulo","sao paulo","parque estadual do jaragua",NA,"locality","brazil_sao paulo_sao paulo_parque estadual jaragua","brazil_sao paulo_sao paulo_parque estadual jaragua",-23.462219,-46.763463,"locality"
"Brazil","São Paulo","Bauru","ESTAÇÃO ECOLÓGICA DE BAURU","-22.2344523597801","-49.0852143880881","brazil","sao paulo","bauru","estacao ecologica de bauru",NA,"locality","brazil_sao paulo_bauru","brazil_sao paulo_bauru",-22.25370412,-49.12646842,"county"
"Brazil","São Paulo","Ribeirão Grande","ESTAÇÃO ECOLÓGICA DE XITUÉ","-24.2834731179594","-48.3320977874839","brazil","sao paulo","ribeirao grande","estacao ecologica de xitue",NA,"locality","brazil_sao paulo_ribeirao grande","brazil_sao paulo_ribeirao grande",-24.18888629,-48.35862193,"county"
"Brazil","São Paulo","Areias","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.6186543024042","-44.72848928743","brazil","sao paulo","areias","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_areias","brazil_sao paulo_areias",-22.67280379,-44.7121924,"county"
"Brazil","São Paulo","Arujá","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.3581391513951","-46.3246603704873","brazil","sao paulo","aruja","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_aruja","brazil_sao paulo_aruja",-23.38568091,-46.31872429,"county"
"Brazil","São Paulo","Bananal","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.7466451971313","-44.3824535644151","brazil","sao paulo","bananal","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Cachoeira Paulista","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.742939795598","-44.9426393363837","brazil","sao paulo","cachoeira paulista","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_cachoeira paulista","brazil_sao paulo_cachoeira paulista",-22.70199999,-44.99168636,"county"
"Brazil","São Paulo","Cruzeiro","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.4927617213475","-45.0450627591607","brazil","sao paulo","cruzeiro","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_cruzeiro","brazil_sao paulo_cruzeiro",-22.55138262,-45.00586734,"county"
"Brazil","São Paulo","Guaratinguetá","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.7174900074235","-45.3469249808477","brazil","sao paulo","guaratingueta","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_guaratingueta","brazil_sao paulo_guaratingueta",-22.786383,-45.206179,"county"
"Brazil","São Paulo","Guarulhos","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.3292333814986","-46.3821488874627","brazil","sao paulo","guarulhos","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Igaratá","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.184237082157","-46.1590168715121","brazil","sao paulo","igarata","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_igarata","brazil_sao paulo_igarata",-23.13469968,-46.15039133,"county"
"Brazil","São Paulo","Jacareí","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.2757617808284","-45.9881142616855","brazil","sao paulo","jacarei","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_jacarei","brazil_sao paulo_jacarei",-23.29812937,-45.99113048,"county"
"Brazil","São Paulo","Jambeiro","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.315797067686","-45.7555807088528","brazil","sao paulo","jambeiro","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_jambeiro","brazil_sao paulo_jambeiro",-23.2786685,-45.7100917,"county"
"Brazil","São Paulo","Lavrinhas","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.4596080152891","-44.8724040410627","brazil","sao paulo","lavrinhas","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_lavrinhas","brazil_sao paulo_lavrinhas",-22.52014474,-44.8887858,"county"
"Brazil","São Paulo","Monteiro Lobato","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.9308565730349","-45.8264300430563","brazil","sao paulo","monteiro lobato","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_monteiro lobato","brazil_sao paulo_monteiro lobato",-22.93650882,-45.80441283,"county"
"Brazil","São Paulo","Natividade da Serra","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.4354736558703","-45.4641461038256","brazil","sao paulo","natividade da serra","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county"
"Brazil","São Paulo","Paraibuna","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.4277474507139","-45.6005530651974","brazil","sao paulo","paraibuna","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_paraibuna","brazil_sao paulo_paraibuna",-23.47793618,-45.64167404,"county"
"Brazil","São Paulo","Queluz","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.4615475898403","-44.8125605040667","brazil","sao paulo","queluz","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"Brazil","São Paulo","Redenção da Serra","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.2837328736321","-45.5386519928011","brazil","sao paulo","redencao da serra","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_redencao serra","brazil_sao paulo_redencao serra",-23.25326222,-45.52621656,"county"
"Brazil","São Paulo","Santa Branca","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.3645404456828","-45.8383262364376","brazil","sao paulo","santa branca","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_santa branca","brazil_sao paulo_santa branca",-23.42553678,-45.86344906,"county"
"Brazil","São Paulo","Santa Isabel","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.2761581112528","-46.2536684285963","brazil","sao paulo","santa isabel","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_santa isabel","brazil_sao paulo_santa isabel",-23.28881474,-46.24197125,"county"
"Brazil","São Paulo","São José dos Campos","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.0383294650756","-45.9492025407057","brazil","sao paulo","sao jose dos campos","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Silveiras","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-22.7455842085608","-44.8508597947246","brazil","sao paulo","silveiras","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_silveiras","brazil_sao paulo_silveiras",-22.73445083,-44.8407973,"county"
"Brazil","São Paulo","Taubaté","ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL","-23.1161238354698","-45.4348169710895","brazil","sao paulo","taubate","area de protecao ambiental bacia do paraiba do sul",NA,"locality","brazil_sao paulo_taubate","brazil_sao paulo_taubate",-23.08684248,-45.50224771,"county"
"Brazil","São Paulo","Campinas","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.8411207969155","-46.9244461471745","brazil","sao paulo","campinas","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Anhembi","ESTAÇÃO ECOLÓGICA DO BARREIRO RICO","-22.677066001587","-48.1489660856913","brazil","sao paulo","anhembi","estacao ecologica do barreiro rico",NA,"locality","brazil_sao paulo_anhembi","brazil_sao paulo_anhembi",-22.79988583,-48.17465099,"county"
"Brazil","São Paulo","Barra do Turvo","PARQUE ESTADUAL CAVERNA DO DIABO","-24.7217113780707","-48.4355779602093","brazil","sao paulo","barra do turvo","parque estadual caverna do diabo",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Cajati","PARQUE ESTADUAL CAVERNA DO DIABO","-24.7420035449173","-48.273631223645","brazil","sao paulo","cajati","parque estadual caverna do diabo",NA,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county"
"Brazil","São Paulo","Eldorado","PARQUE ESTADUAL CAVERNA DO DIABO","-24.7061933964221","-48.3400644593983","brazil","sao paulo","eldorado","parque estadual caverna do diabo",NA,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county"
"Brazil","São Paulo","Iporanga","PARQUE ESTADUAL CAVERNA DO DIABO","-24.6219042229971","-48.5377787529571","brazil","sao paulo","iporanga","parque estadual caverna do diabo",NA,"locality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county"
"Brazil","São Paulo","Eldorado","PARQUE ESTADUAL INTERVALES","-24.2962786560033","-48.2246272041062","brazil","sao paulo","eldorado","parque estadual intervales",NA,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county"
"Brazil","São Paulo","Iporanga","PARQUE ESTADUAL INTERVALES","-24.3742018576508","-48.4247406362808","brazil","sao paulo","iporanga","parque estadual intervales",NA,"locality","brazil_sao paulo_iporanga","brazil_sao paulo_iporanga",-24.51231726,-48.54624865,"county"
"Brazil","São Paulo","Ribeirão Grande","PARQUE ESTADUAL INTERVALES","-24.276076793711","-48.3928320674107","brazil","sao paulo","ribeirao grande","parque estadual intervales",NA,"locality","brazil_sao paulo_ribeirao grande_parque estadual intervales","brazil_sao paulo_ribeirao grande_parque estadual intervales",-24.272589,-48.377465,"locality"
"Brazil","São Paulo","Sete Barras","PARQUE ESTADUAL INTERVALES","-24.2172682485401","-48.097013549278","brazil","sao paulo","sete barras","parque estadual intervales",NA,"locality","brazil_sao paulo_sete barras_parque estadual intervales","brazil_sao paulo_sete barras_pe intervales",-24.232154,-48.082059,"locality"
"Brazil","São Paulo","Mirassol","PARQUE NATURAL MUNICIPAL DA GROTA DE MIRASSOL","-20.8251905389689","-49.5099978839717","brazil","sao paulo","mirassol","parque natural municipal da grota de mirassol",NA,"locality","brazil_sao paulo_mirassol","brazil_sao paulo_mirassol",-20.82751902,-49.50436813,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.9239053758553","-46.6975285299544","brazil","sao paulo","sao paulo","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL BORORÉ-COLÔNIA","-23.8099750171756","-46.6773280779176","brazil","sao paulo","sao paulo","area de protecao ambiental borore-colonia",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
