"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL NASCENTES GERAIZEIRAS","Brazil","Minas Gerais","MONTEZUMA (MG) - RIO PARDO DE MINAS (MG) - VARGEM GRANDE DO RIO PARDO (MG)","Uso Sustentável","3.135","cnuc_2025_08.csv","RDS","RDS_NASCENTES_GERAIZEIRAS"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS","Brazil","Amazonas","ANORI (AM) - BERURI (AM) - COARI (AM) - TAPAUÁ (AM)","Uso Sustentável","987","cnuc_2025_08.csv","RDS","RDS_PIAGACU_PURUS"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PINHEIRINHOS","Brazil","São Paulo","BARRA DO TURVO (SP)","Uso Sustentável","1.691","cnuc_2025_08.csv","RDS","RDS_PINHEIRINHOS"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO","Brazil","Pará","NOVO REPARTIMENTO (PA) - TUCURUÍ (PA)","Uso Sustentável","1.031","cnuc_2025_08.csv","RDS","RDS_PUCURUI_-_ARARAO"
"RESERVA DE DESENVOLVIMENTO SUSTENTAVEL PURANGA CONQUISTA","Brazil","Amazonas","MANAUS (AM)","Uso Sustentável","3.182","cnuc_2025_08.csv",NA,"RESERVA_DE_DESENVOLVIMENTO_SUSTENTAVEL_PURANGA_CONQUISTA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL QUILOMBOS DE BARRA DO TURVO","Brazil","São Paulo","BARRA DO TURVO (SP)","Uso Sustentável","1.692","cnuc_2025_08.csv","RDS","RDS_QUILOMBOS_DE_BARRA_DO_TURVO"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO AMAPÁ","Brazil","Amazonas","MANICORÉ (AM)","Uso Sustentável","988","cnuc_2025_08.csv","RDS","RDS_RIO_AMAPA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO IRATAPURU","Brazil","Amapá","LARANJAL DO JARI (AP) - MAZAGÃO (AP) - PEDRA BRANCA DO AMAPARI (AP)","Uso Sustentável","292","cnuc_2025_08.csv","RDS","RDS_RIO_IRATAPURU"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO MACHADO","Brazil","Rondônia","PORTO VELHO (RO)","Uso Sustentável","4.431","cnuc_2025_08.csv","RDS","RDS_RIO_MACHADO"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO NEGRO","Brazil","Amazonas","IRANDUBA (AM) - MANACAPURU (AM) - NOVO AIRÃO (AM)","Uso Sustentável","1.73","cnuc_2025_08.csv","RDS","RDS_RIO_NEGRO"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL SERRA GRANDE","Brazil","Rondônia","COSTA MARQUES (RO)","Uso Sustentável","4.43","cnuc_2025_08.csv","RDS","RDS_SERRA_GRANDE"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL TUPÉ","Brazil","Amazonas","MANAUS (AM)","Uso Sustentável","2.556","cnuc_2025_08.csv","RDS","RDS_TUPE"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ","Brazil","Amazonas","CARAUARI (AM)","Uso Sustentável","989","cnuc_2025_08.csv","RDS","RDS_UACARI"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UATUMÃ","Brazil","Amazonas","ITAPIRANGA (AM) - SÃO SEBASTIÃO DO UATUMÃ (AM)","Uso Sustentável","990","cnuc_2025_08.csv","RDS","RDS_UATUMA"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL VITÓRIA DE SOUZEL","Brazil","Pará","SENADOR JOSÉ PORFÍRIO (PA)","Uso Sustentável","3.48","cnuc_2025_08.csv","RDS","RDS_VITORIA_DE_SOUZEL"
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL XERIUINI","Brazil","Roraima","CARACARAÍ (RR)","Uso Sustentável","4.398","cnuc_2025_08.csv","RDS","RDS_XERIUINI"
"RESERVA DE FAUNA PAU D'OLEO","Brazil","Rondônia","SÃO FRANCISCO DO GUAPORÉ (RO)","Uso Sustentável","4.641","cnuc_2025_08.csv",NA,"RESERVA_DE_FAUNA_PAU_D'OLEO"
"RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL CONCHA D´OSTRA","Brazil","Espírito Santo","GUARAPARI (ES)","Uso Sustentável","1.832","cnuc_2025_08.csv",NA,"RESERVA_ESTADUAL_DE_DESENVOLVIMENTO_SUSTENTAVEL_CONCHA_D´OSTRA"
"RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL VEREDAS DO ACARI","Brazil","Minas Gerais","CHAPADA GAÚCHA (MG) - URUCUIA (MG)","Uso Sustentável","416","cnuc_2025_08.csv",NA,"RESERVA_ESTADUAL_DE_DESENVOLVIMENTO_SUSTENTAVEL_VEREDAS_DO_ACARI"
"RESERVA EXTRATIVISTA ACAÚ-GOIANA","Brazil","PB, PE","CAAPORÃ (PB) - GOIANA (PE) - PITIMBU (PB)","Uso Sustentável","1.563","cnuc_2025_08.csv","RESEX","RESEX_ACAU-GOIANA"
"RESERVA EXTRATIVISTA ALTO JURUÁ","Brazil","Acre","MARECHAL THAUMATURGO (AC)","Uso Sustentável","1.517","cnuc_2025_08.csv","RESEX","RESEX_ALTO_JURUA"
"RESERVA EXTRATIVISTA ALTO TARAUACÁ","Brazil","Acre","JORDÃO (AC) - MARECHAL THAUMATURGO (AC) - TARAUACÁ (AC)","Uso Sustentável","274","cnuc_2025_08.csv","RESEX","RESEX_ALTO_TARAUACA"
"RESERVA EXTRATIVISTA ANGELIM","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","743","cnuc_2025_08.csv","RESEX","RESEX_ANGELIM"
"RESERVA EXTRATIVISTA AQUARIQUARA","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","754","cnuc_2025_08.csv","RESEX","RESEX_AQUARIQUARA"
"RESERVA EXTRATIVISTA ARAPIRANGA-TROMAÍ","Brazil","Maranhão","CARUTAPERA (MA) - LUÍS DOMINGUES (MA)","Uso Sustentável","3.654","cnuc_2025_08.csv","RESEX","RESEX_ARAPIRANGA-TROMAI"
"RESERVA EXTRATIVISTA ARAPIXI","Brazil","Amazonas","BOCA DO ACRE (AM)","Uso Sustentável","285","cnuc_2025_08.csv","RESEX","RESEX_ARAPIXI"
"RESERVA EXTRATIVISTA ARIÓCA PRUANÃ","Brazil","Pará","OEIRAS DO PARÁ (PA)","Uso Sustentável","273","cnuc_2025_08.csv","RESEX","RESEX_ARIOCA_PRUANA"
"RESERVA EXTRATIVISTA AUATÍ-PARANÁ","Brazil","Amazonas","FONTE BOA (AM) - JAPURÁ (AM) - MARAÃ (AM)","Uso Sustentável","220","cnuc_2025_08.csv","RESEX","RESEX_AUATI-PARANA"
"RESERVA EXTRATIVISTA BAÍA DO TUBARÃO","Brazil","Maranhão","HUMBERTO DE CAMPOS (MA) - ICATU (MA)","Uso Sustentável","3.653","cnuc_2025_08.csv","RESEX","RESEX_BAIA_DO_TUBARAO"
"RESERVA EXTRATIVISTA BAIXO JURUÁ","Brazil","Amazonas","JURUÁ (AM) - UARINI (AM)","Uso Sustentável","230","cnuc_2025_08.csv","RESEX","RESEX_BAIXO_JURUA"
"RESERVA EXTRATIVISTA BAIXO RIO BRANCO-JAUAPERI","Brazil","AM, RR","NOVO AIRÃO (AM) - RORAINÓPOLIS (RR)","Uso Sustentável","3.693","cnuc_2025_08.csv","RESEX","RESEX_BAIXO_RIO_BRANCO-JAUAPERI"
"RESERVA EXTRATIVISTA BARREIRO DAS ANTAS","Brazil","Rondônia","GUAJARÁ-MIRIM (RO)","Uso Sustentável","221","cnuc_2025_08.csv","RESEX","RESEX_BARREIRO_DAS_ANTAS"
"RESERVA EXTRATIVISTA BATOQUE","Brazil","Ceará","AQUIRAZ (CE)","Uso Sustentável","231","cnuc_2025_08.csv","RESEX","RESEX_BATOQUE"
"RESERVA EXTRATIVISTA CANAVIEIRAS","Brazil","Bahia","BELMONTE (BA) - CANAVIEIRAS (BA) - UNA (BA)","Uso Sustentável","253","cnuc_2025_08.csv","RESEX","RESEX_CANAVIEIRAS"
"RESERVA EXTRATIVISTA CANUTAMA","Brazil","Amazonas","CANUTAMA (AM)","Uso Sustentável","1.733","cnuc_2025_08.csv","RESEX","RESEX_CANUTAMA"
"RESERVA EXTRATIVISTA CASSURUBÁ","Brazil","Bahia","ALCOBAÇA (BA) - CARAVELAS (BA) - NOVA VIÇOSA (BA)","Uso Sustentável","1.808","cnuc_2025_08.csv","RESEX","RESEX_CASSURUBA"
"RESERVA EXTRATIVISTA CASTANHEIRA","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","753","cnuc_2025_08.csv","RESEX","RESEX_CASTANHEIRA"
"RESERVA EXTRATIVISTA CATUÁ-IPIXUNA","Brazil","Amazonas","COARI (AM) - TEFÉ (AM)","Uso Sustentável","991","cnuc_2025_08.csv","RESEX","RESEX_CATUA-IPIXUNA"
"RESERVA EXTRATIVISTA CAZUMBÁ-IRACEMA","Brazil","Acre","MANOEL URBANO (AC) - SENA MADUREIRA (AC)","Uso Sustentável","232","cnuc_2025_08.csv","RESEX","RESEX_CAZUMBA-IRACEMA"
"RESERVA EXTRATIVISTA CHAPADA LIMPA","Brazil","Maranhão","CHAPADINHA (MA)","Uso Sustentável","1.564","cnuc_2025_08.csv","RESEX","RESEX_CHAPADA_LIMPA"
"RESERVA EXTRATIVISTA CHICO MENDES","Brazil","Acre","ASSIS BRASIL (AC) - BRASILÉIA (AC) - CAPIXABA (AC) - EPITACIOLÂNDIA (AC) - RIO BRANCO (AC) - SENA MADUREIRA (AC) - XAPURI (AC)","Uso Sustentável","222","cnuc_2025_08.csv","RESEX","RESEX_CHICO_MENDES"
"RESERVA EXTRATIVISTA CHOCOARÉ-MATO GROSSO","Brazil","Pará","SANTARÉM NOVO (PA) - SÃO JOÃO DE PIRABAS (PA)","Uso Sustentável","223","cnuc_2025_08.csv","RESEX","RESEX_CHOCOARE-MATO_GROSSO"
"RESERVA EXTRATIVISTA CIRIACO","Brazil","Maranhão","CIDELÂNDIA (MA) - IMPERATRIZ (MA)","Uso Sustentável","1.519","cnuc_2025_08.csv","RESEX","RESEX_CIRIACO"
"RESERVA EXTRATIVISTA CURRALINHO","Brazil","Rondônia","COSTA MARQUES (RO)","Uso Sustentável","771","cnuc_2025_08.csv","RESEX","RESEX_CURRALINHO"
"RESERVA EXTRATIVISTA CURURUPU","Brazil","Maranhão","APICUM-AÇU (MA) - BACURI (MA) - CURURUPU (MA) - SERRANO DO MARANHÃO (MA)","Uso Sustentável","279","cnuc_2025_08.csv","RESEX","RESEX_CURURUPU"
"RESERVA EXTRATIVISTA EXTREMO NORTE DO ESTADO DO TOCANTINS","Brazil","Tocantins","BURITI DO TOCANTINS (TO) - CARRASCO BONITO (TO) - SAMPAIO (TO)","Uso Sustentável","240","cnuc_2025_08.csv","RESEX","RESEX_EXTREMO_NORTE_DO_ESTADO_DO_TOCANTINS"
"RESERVA EXTRATIVISTA FILHOS DO MANGUE","Brazil","Pará","PRIMAVERA (PA) - QUATIPURU (PA) - SÃO JOÃO DE PIRABAS (PA) - TRACUATEUA (PA)","Uso Sustentável","4.777","cnuc_2025_08.csv","RESEX","RESEX_FILHOS_DO_MANGUE"
"RESERVA EXTRATIVISTA FREIJÓ","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","745","cnuc_2025_08.csv","RESEX","RESEX_FREIJO"
"RESERVA EXTRATIVISTA GARROTE","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","757","cnuc_2025_08.csv","RESEX","RESEX_GARROTE"
"RESERVA EXTRATIVISTA GUARIBA","Brazil","Amazonas","APUÍ (AM) - MANICORÉ (AM)","Uso Sustentável","992","cnuc_2025_08.csv","RESEX","RESEX_GUARIBA"
"RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT","Brazil","Mato Grosso","ARIPUANÃ (MT) - COLNIZA (MT) - RONDOLÂNDIA (MT)","Uso Sustentável","463","cnuc_2025_08.csv","RESEX","RESEX_GUARIBA-ROOSEVELT"
"RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO","Brazil","Pará","GURUPÁ (PA) - MELGAÇO (PA)","Uso Sustentável","288","cnuc_2025_08.csv","RESEX","RESEX_GURUPA-MELGACO"
"RESERVA EXTRATIVISTA ILHA DO TUMBA","Brazil","São Paulo","CANANÉIA (SP)","Uso Sustentável","1.685","cnuc_2025_08.csv","RESEX","RESEX_ILHA_DO_TUMBA"
"RESERVA EXTRATIVISTA IPAÚ-ANILZINHO","Brazil","Pará","BAIÃO (PA)","Uso Sustentável","241","cnuc_2025_08.csv","RESEX","RESEX_IPAU-ANILZINHO"
"RESERVA EXTRATIVISTA IPÊ","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","749","cnuc_2025_08.csv","RESEX","RESEX_IPE"
"RESERVA EXTRATIVISTA ITAPETININGA","Brazil","Maranhão","BEQUIMÃO (MA)","Uso Sustentável","3.651","cnuc_2025_08.csv","RESEX","RESEX_ITAPETININGA"
"RESERVA EXTRATIVISTA ITAÚBA","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","748","cnuc_2025_08.csv","RESEX","RESEX_ITAUBA"
"RESERVA EXTRATIVISTA ITUXÍ","Brazil","Amazonas","LÁBREA (AM)","Uso Sustentável","1.628","cnuc_2025_08.csv","RESEX","RESEX_ITUXI"
"RESERVA EXTRATIVISTA JACI-PARANÁ","Brazil","Rondônia","BURITIS (RO) - NOVA MAMORÉ (RO) - PORTO VELHO (RO)","Uso Sustentável","776","cnuc_2025_08.csv","RESEX","RESEX_JACI-PARANA"
"RESERVA EXTRATIVISTA JATOBÁ","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","750","cnuc_2025_08.csv","RESEX","RESEX_JATOBA"
"RESERVA EXTRATIVISTA LAGO DO CAPANÃ GRANDE","Brazil","Amazonas","MANICORÉ (AM)","Uso Sustentável","242","cnuc_2025_08.csv","RESEX","RESEX_LAGO_DO_CAPANA_GRANDE"
"RESERVA EXTRATIVISTA LAGO DO CEDRO","Brazil","Goiás","ARUANÃ (GO)","Uso Sustentável","287","cnuc_2025_08.csv","RESEX","RESEX_LAGO_DO_CEDRO"
"RESERVA EXTRATIVISTA LAGO DO CUNIÃ","Brazil","Rondônia","PORTO VELHO (RO)","Uso Sustentável","233","cnuc_2025_08.csv","RESEX","RESEX_LAGO_DO_CUNIA"
"RESERVA EXTRATIVISTA MÃE GRANDE DE CURUÇÁ","Brazil","Pará","CURUÇÁ (PA)","Uso Sustentável","243","cnuc_2025_08.csv","RESEX","RESEX_MAE_GRANDE_DE_CURUCA"
"RESERVA EXTRATIVISTA MANDIRA","Brazil","São Paulo","CANANÉIA (SP)","Uso Sustentável","234","cnuc_2025_08.csv","RESEX","RESEX_MANDIRA"
"RESERVA EXTRATIVISTA MAPUÁ","Brazil","Pará","PORTO DE MOZ (PA)","Uso Sustentável","244","cnuc_2025_08.csv","RESEX","RESEX_MAPUA"
"RESERVA EXTRATIVISTA MARACANÃ","Brazil","Pará","MARACANÃ (PA)","Uso Sustentável","227","cnuc_2025_08.csv","RESEX","RESEX_MARACANA"
"RESERVA EXTRATIVISTA MARACATIARA","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","744","cnuc_2025_08.csv","RESEX","RESEX_MARACATIARA"
"RESERVA EXTRATIVISTA MARINHA CUINARANA","Brazil","Pará","MAGALHÃES BARATA (PA)","Uso Sustentável","3.134","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_CUINARANA"
"RESERVA EXTRATIVISTA MARINHA DA BAÍA DO IGUAPE","Brazil","Bahia","CACHOEIRA (BA) - MARAGOGIPE (BA) - SÃO FÉLIX (BA)","Uso Sustentável","245","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DA_BAIA_DO_IGUAPE"
"RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIÁ","Brazil","Alagoas","JEQUIÁ DA PRAIA (AL)","Uso Sustentável","246","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DA_LAGOA_DO_JEQUIA"
"RESERVA EXTRATIVISTA MARINHA DE ARAÍ-PEROBA","Brazil","Pará","AUGUSTO CORRÊA (PA) - VISEU (PA)","Uso Sustentável","247","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_ARAI-PEROBA"
"RESERVA EXTRATIVISTA MARINHA DE CAETÉ-TAPERAÇU","Brazil","Pará",NA,"Uso Sustentável","0000.00.0248","DadosGeoestatisticos_UCs_21jul2025.csv","RESEX","RESEX_MARINHA_DE_CAETE-TAPERACU"
"RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIÁ","Brazil","Pará","VISEU (PA)","Uso Sustentável","249","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_GURUPI-PIRIA"
"RESERVA EXTRATIVISTA MARINHA DE ITAIPU","Brazil","Rio de Janeiro","NITERÓI (RJ)","Uso Sustentável","2.981","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_ITAIPU"
"RESERVA EXTRATIVISTA MARINHA DE SOURE","Brazil","Pará","SOURE (PA)","Uso Sustentável","254","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_SOURE"
"RESERVA EXTRATIVISTA MARINHA DE TRACUATEUA","Brazil","Pará","TRACUATEUA (PA)","Uso Sustentável","250","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DE_TRACUATEUA"
"RESERVA EXTRATIVISTA MARINHA DO ARRAIAL DO CABO","Brazil","Rio de Janeiro","ARARUAMA (RJ) - ARRAIAL DO CABO (RJ) - CABO FRIO (RJ)","Uso Sustentável","251","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DO_ARRAIAL_DO_CABO"
"RESERVA EXTRATIVISTA MARINHA DO CORUMBAU","Brazil","Bahia","PORTO SEGURO (BA) - PRADO (BA)","Uso Sustentável","252","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DO_CORUMBAU"
"RESERVA EXTRATIVISTA MARINHA DO DELTA DO PARNAÍBA","Brazil","MA, PI","ÁGUA DOCE DO MARANHÃO (MA) - ARAIOSES (MA) - ILHA GRANDE (PI)","Uso Sustentável","225","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DO_DELTA_DO_PARNAIBA"
"RESERVA EXTRATIVISTA MARINHA DO PIRAJUBAÉ","Brazil","Santa Catarina","FLORIANÓPOLIS (SC)","Uso Sustentável","255","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_DO_PIRAJUBAE"
"RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO","Brazil","Pará","MARAPANIM (PA)","Uso Sustentável","3.133","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_MESTRE_LUCINDO"
"RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA","Brazil","Pará","SÃO CAETANO DE ODIVELAS (PA)","Uso Sustentável","3.132","cnuc_2025_08.csv","RESEX","RESEX_MARINHA_MOCAPAJUBA"
"RESERVA EXTRATIVISTA MASSARANDUBA","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","751","cnuc_2025_08.csv","RESEX","RESEX_MASSARANDUBA"
"RESERVA EXTRATIVISTA MATA GRANDE","Brazil","Maranhão","DAVINÓPOLIS (MA) - SENADOR LA ROCQUE (MA)","Uso Sustentável","226","cnuc_2025_08.csv","RESEX","RESEX_MATA_GRANDE"
"RESERVA EXTRATIVISTA MÉDIO JURUÁ","Brazil","Amazonas","CARAUARI (AM)","Uso Sustentável","235","cnuc_2025_08.csv","RESEX","RESEX_MEDIO_JURUA"
"RESERVA EXTRATIVISTA MÉDIO PURÁS","Brazil","Amazonas",NA,"Uso Sustentável","0000.00.1606","DadosGeoestatisticos_UCs_21jul2025.csv","RESEX","RESEX_MEDIO_PURAS"
"RESERVA EXTRATIVISTA MÉDIO PURÚS","Brazil","Amazonas","LÁBREA (AM) - PAUINI (AM) - TAPAUÁ (AM)","Uso Sustentável","1.606","cnuc_2025_08.csv","RESEX","RESEX_MEDIO_PURUS"
"RESERVA EXTRATIVISTA MOGNO","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","747","cnuc_2025_08.csv","RESEX","RESEX_MOGNO"
"RESERVA EXTRATIVISTA MUNICIPAL BEIJA FLOR BRILHO DE FOGO","Brazil","Amapá","PEDRA BRANCA DO AMAPARI (AP)","Uso Sustentável","2.588","cnuc_2025_08.csv","RESEX","RESEX_MUNICIPAL_BEIJA_FLOR_BRILHO_DE_FOGO"
"RESERVA EXTRATIVISTA PEDRAS NEGRAS","Brazil","Rondônia","ALTA FLORESTA D'OESTE (RO) - COSTA MARQUES (RO)","Uso Sustentável","773","cnuc_2025_08.csv","RESEX","RESEX_PEDRAS_NEGRAS"
"RESERVA EXTRATIVISTA PIQUIÁ","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","746","cnuc_2025_08.csv","RESEX","RESEX_PIQUIA"
"RESERVA EXTRATIVISTA PRAINHA DO CANTO VERDE","Brazil","Ceará","BEBERIBE (CE)","Uso Sustentável","1.809","cnuc_2025_08.csv","RESEX","RESEX_PRAINHA_DO_CANTO_VERDE"
"RESERVA EXTRATIVISTA QUILOMBO FLEXAL","Brazil","Maranhão","MIRINZAL (MA)","Uso Sustentável","1.52","cnuc_2025_08.csv","RESEX","RESEX_QUILOMBO_FLEXAL"
"RESERVA EXTRATIVISTA RECANTO DAS ARARAS DE TERRA RONCA","Brazil","Goiás","GUARANI DE GOIÁS (GO) - SÃO DOMINGOS (GO)","Uso Sustentável","286","cnuc_2025_08.csv","RESEX","RESEX_RECANTO_DAS_ARARAS_DE_TERRA_RONCA"
"RESERVA EXTRATIVISTA RENASCER","Brazil","Pará","PRAINHA (PA)","Uso Sustentável","1.81","cnuc_2025_08.csv","RESEX","RESEX_RENASCER"
"RESERVA EXTRATIVISTA RIO CAJARI","Brazil","Amapá","LARANJAL DO JARI (AP) - MAZAGÃO (AP) - VITÓRIA DO JARI (AP)","Uso Sustentável","1.518","cnuc_2025_08.csv","RESEX","RESEX_RIO_CAJARI"
"RESERVA EXTRATIVISTA RIO CAUTÁRIO","Brazil","Rondônia","COSTA MARQUES (RO) - GUAJARÁ-MIRIM (RO)","Uso Sustentável","775","cnuc_2025_08.csv","RESEX","RESEX_RIO_CAUTARIO"
"RESERVA EXTRATIVISTA RIO DO CAUTÁRIO","Brazil","Rondônia","GUAJARÁ-MIRIM (RO)","Uso Sustentável","238","cnuc_2025_08.csv","RESEX","RESEX_RIO_DO_CAUTARIO"
"RESERVA EXTRATIVISTA RIO GREGÓRIO","Brazil","Amazonas","EIRUNEPÉ (AM) - IPIXUNA (AM)","Uso Sustentável","1.506","cnuc_2025_08.csv","RESEX","RESEX_RIO_GREGORIO"
"RESERVA EXTRATIVISTA RIO IRIRI","Brazil","Pará","ALTAMIRA (PA)","Uso Sustentável","280","cnuc_2025_08.csv","RESEX","RESEX_RIO_IRIRI"
"RESERVA EXTRATIVISTA RIO JUTAÍ","Brazil","Amazonas","JUTAÍ (AM)","Uso Sustentável","239","cnuc_2025_08.csv","RESEX","RESEX_RIO_JUTAI"
"RESERVA EXTRATIVISTA RIO OURO PRETO","Brazil","Rondônia","GUAJARÁ-MIRIM (RO) - NOVA MAMORÉ (RO)","Uso Sustentável","256","cnuc_2025_08.csv","RESEX","RESEX_RIO_OURO_PRETO"
"RESERVA EXTRATIVISTA RIO PACAÁS NOVOS","Brazil","Rondônia","GUAJARÁ-MIRIM (RO)","Uso Sustentável","772","cnuc_2025_08.csv","RESEX","RESEX_RIO_PACAAS_NOVOS"
"RESERVA EXTRATIVISTA RIO PRETO-JACUNDÁ","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","777","cnuc_2025_08.csv","RESEX","RESEX_RIO_PRETO-JACUNDA"
"RESERVA EXTRATIVISTA RIO UNINI","Brazil","Amazonas","BARCELOS (AM)","Uso Sustentável","283","cnuc_2025_08.csv","RESEX","RESEX_RIO_UNINI"
"RESERVA EXTRATIVISTA RIO XINGU","Brazil","Pará","ALTAMIRA (PA) - SÃO FÉLIX DO XINGU (PA)","Uso Sustentável","1.635","cnuc_2025_08.csv","RESEX","RESEX_RIO_XINGU"
"RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE","Brazil","Acre","CRUZEIRO DO SUL (AC) - MARECHAL THAUMATURGO (AC) - PORTO WALTER (AC) - TARAUACÁ (AC)","Uso Sustentável","257","cnuc_2025_08.csv","RESEX","RESEX_RIOZINHO_DA_LIBERDADE"
"RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO","Brazil","Pará","ALTAMIRA (PA)","Uso Sustentável","258","cnuc_2025_08.csv","RESEX","RESEX_RIOZINHO_DO_ANFRISIO"
"RESERVA EXTRATIVISTA ROXINHO","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","755","cnuc_2025_08.csv","RESEX","RESEX_ROXINHO"
"RESERVA EXTRATIVISTA SÃO JOÃO DA PONTA","Brazil","Pará","SÃO JOÃO DA PONTA (PA)","Uso Sustentável","228","cnuc_2025_08.csv","RESEX","RESEX_SAO_JOAO_DA_PONTA"
"RESERVA EXTRATIVISTA SERINGUEIRA","Brazil","Rondônia","MACHADINHO D'OESTE (RO) - VALE DO ANARI (RO)","Uso Sustentável","756","cnuc_2025_08.csv","RESEX","RESEX_SERINGUEIRA"
"RESERVA EXTRATIVISTA SUCUPIRA","Brazil","Rondônia","MACHADINHO D'OESTE (RO)","Uso Sustentável","752","cnuc_2025_08.csv","RESEX","RESEX_SUCUPIRA"
"RESERVA EXTRATIVISTA TAPAJÓS - ARAPIUNS","Brazil","Pará","AVEIRO (PA) - SANTARÉM (PA)","Uso Sustentável","259","cnuc_2025_03.csv","RESEX","RESEX_TAPAJOS_-_ARAPIUNS"
"RESERVA EXTRATIVISTA TAPAJÓS-ARAPIUNS","Brazil","Pará","AVEIRO (PA) - SANTARÉM (PA)","Uso Sustentável","259","cnuc_2025_08.csv","RESEX","RESEX_TAPAJOS-ARAPIUNS"
"RESERVA EXTRATIVISTA TAQUARI","Brazil","São Paulo","CANANÉIA (SP)","Uso Sustentável","1.686","cnuc_2025_08.csv","RESEX","RESEX_TAQUARI"
"RESERVA EXTRATIVISTA TERRA GRANDE-PRACUÚBA","Brazil","Pará","CURRALINHO (PA) - SÃO SEBASTIÃO DA BOA VISTA (PA)","Uso Sustentável","282","cnuc_2025_08.csv","RESEX","RESEX_TERRA_GRANDE-PRACUUBA"
"RESERVA EXTRATIVISTA VERDE PARA SEMPRE","Brazil","Pará","PORTO DE MOZ (PA)","Uso Sustentável","260","cnuc_2025_08.csv","RESEX","RESEX_VERDE_PARA_SEMPRE"
"RESERVA EXTRATIVISTA VIRIANDEUA","Brazil","Pará","QUATIPURU (PA) - SALINÓPOLIS (PA) - SÃO JOÃO DE PIRABAS (PA)","Uso Sustentável","4.78","cnuc_2025_08.csv","RESEX","RESEX_VIRIANDEUA"
"RESERVA NATURAL DO TOMBADOR","Brazil","Goiás","CAVALCANTE (GO)","Uso Sustentável","2.183","cnuc_2025_08.csv",NA,"RESERVA_NATURAL_DO_TOMBADOR"
