TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,555682729,555682729,PA,Reserva Particular Do Patrimônio Natural Parque Arqueológico Da Serra Do Santo Antônio,Reserva Particular Do Patrimônio Natural Parque Arqueológico Da Serra Do Santo Antônio,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.08942,0.0894177292792872,Not Applicable,0,Designated,2001,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682730,555682730,PA,Reserva Particular Do Patrimônio Natural Reserva Fazenda São Bernardo I,Reserva Particular Do Patrimônio Natural Reserva Fazenda São Bernardo I,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.198222,0.198270978488863,Not Applicable,0,Designated,2007,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682731,555682731,PA,Reserva Particular Do Patrimônio Natural Segredo Das Águas,Reserva Particular Do Patrimônio Natural Segredo Das Águas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.775844,0.775845105122142,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682733,555682733,PA,Reserva Particular Do Patrimônio Natural Usina Mauricio,Reserva Particular Do Patrimônio Natural Usina Mauricio,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,3.016107,3.01612086502854,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682735,555682735,PA,Reserva Particular Do Patrimônio Natural Fazenda Bom Jardim,Reserva Particular Do Patrimônio Natural Fazenda Bom Jardim,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,2.605011,2.60500866399752,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682736,555682736,PA,Reserva Particular Do Patrimônio Natural Sítio São Domingos/Agartha,Reserva Particular Do Patrimônio Natural Sítio São Domingos/Agartha,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.71168,0.0151321890934408,Not Applicable,0,Designated,1994,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682737,555682737,PA,Reserva Particular Do Patrimônio Natural Fazenda Serrote,Reserva Particular Do Patrimônio Natural Fazenda Serrote,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,3.261227,3.26119780276633,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682738,555682738,PA,Reserva Particular Do Patrimônio Natural Fazenda Pedra Bonita,Reserva Particular Do Patrimônio Natural Fazenda Pedra Bonita,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,2.284255,2.28421173450454,Not Applicable,0,Designated,1992,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682740,555682740,PA,Reserva Particular Do Patrimônio Natural Sarandi,Reserva Particular Do Patrimônio Natural Sarandi,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.034765,0.0347704825715255,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682741,555682741,PA,Reserva Particular Do Patrimônio Natural Fazenda Do Iracambi,Reserva Particular Do Patrimônio Natural Fazenda Do Iracambi,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.694924,0.694932988162152,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682742,555682742,PA,Reserva Particular Do Patrimônio Natural Reserva Do Jacob,Reserva Particular Do Patrimônio Natural Reserva Do Jacob,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,4.291155,4.29112765484473,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682743,555682743,PA,Reserva Particular Do Patrimônio Natural Sítio Cerro Das Acácias,Reserva Particular Do Patrimônio Natural Sítio Cerro Das Acácias,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.009929,0.00993078613621229,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682744,555682744,PA,Reserva Particular Do Patrimônio Natural Fazenda Do Sino,Reserva Particular Do Patrimônio Natural Fazenda Do Sino,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.160939,0.160949639792785,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682745,555682745,PA,Reserva Particular Do Patrimônio Natural Fazenda Da Serra,Reserva Particular Do Patrimônio Natural Fazenda Da Serra,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.223345,0.22333854906415,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682746,555682746,PA,Reserva Particular Do Patrimônio Natural Sítio Grimpas,Reserva Particular Do Patrimônio Natural Sítio Grimpas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.869467,1.86945964898787,Not Applicable,0,Designated,1995,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682747,555682747,PA,Reserva Particular Do Patrimônio Natural Fazenda Ressaca,Reserva Particular Do Patrimônio Natural Fazenda Ressaca,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.484762,1.48474547499264,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682748,555682748,PA,Reserva Particular Do Patrimônio Natural Mata 01 E 02 (Marinheiro) E Mata 03 (Pedra Da Urça),Reserva Particular Do Patrimônio Natural Mata 01 E 02 (Marinheiro) E Mata 03 (Pedra Da Urça),Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.743178,1.74315899318523,Not Applicable,0,Designated,2007,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682749,555682749,PA,Reserva Particular Do Patrimônio Natural Reserva Fugidos,Reserva Particular Do Patrimônio Natural Reserva Fugidos,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,4.450391,4.45035259744008,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682750,555682750,PA,Reserva Particular Do Patrimônio Natural Reserva Itaguari,Reserva Particular Do Patrimônio Natural Reserva Itaguari,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,15.240911,15.2408493783894,Not Applicable,0,Designated,2002,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682751,555682751,PA,Reserva Particular Do Patrimônio Natural Fazenda Almas,Reserva Particular Do Patrimônio Natural Fazenda Almas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,34.485069,34.4847781022079,Not Applicable,0,Designated,1990,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682752,555682752,PA,Reserva Particular Do Patrimônio Natural Fazenda Santa Clara,Reserva Particular Do Patrimônio Natural Fazenda Santa Clara,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,7.375237,7.37515055409817,Not Applicable,0,Designated,1990,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682753,555682753,PA,Reserva Particular Do Patrimônio Natural Fazenda Tamanduá,Reserva Particular Do Patrimônio Natural Fazenda Tamanduá,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,6.180234,6.18017239582524,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682757,555682757,PA,Reserva Particular Do Patrimônio Natural Parque Ecológico João Basso,Reserva Particular Do Patrimônio Natural Parque Ecológico João Basso,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,35.556315,35.5561108132406,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682759,555682759,PA,Reserva Particular Do Patrimônio Natural Reserva Rama,Reserva Particular Do Patrimônio Natural Reserva Rama,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,3.938834,3.93884128794506,Not Applicable,0,Designated,2002,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682760,555682760,PA,Reserva Particular Do Patrimônio Natural Reserva Ecológica Da Mata Fria,Reserva Particular Do Patrimônio Natural Reserva Ecológica Da Mata Fria,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,4.010488,4.01048077811618,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682761,555682761,PA,Reserva Particular Do Patrimônio Natural Reserva Ecológica Verde Amazônia,Reserva Particular Do Patrimônio Natural Reserva Ecológica Verde Amazônia,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,103.221739,103.221190497445,Not Applicable,0,Designated,2002,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682762,555682762,PA,Reserva Particular Do Patrimônio Natural Reserva Ecológica José Gimenes Soares,Reserva Particular Do Patrimônio Natural Reserva Ecológica José Gimenes Soares,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.952824,1.9527387311766,Not Applicable,0,Designated,2002,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682763,555682763,PA,Reserva Particular Do Patrimônio Natural Jubran,Reserva Particular Do Patrimônio Natural Jubran,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,362.310465,362.308109326587,Not Applicable,0,Designated,2002,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682765,555682765,PA,Reserva Particular Do Patrimônio Natural Hotel Mirante,Reserva Particular Do Patrimônio Natural Hotel Mirante,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.19795,0.197940378456116,Not Applicable,0,Designated,2004,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682767,555682767,PA,Reserva Particular Do Patrimônio Natural Reserva Ecológica América Amazônica,Reserva Particular Do Patrimônio Natural Reserva Ecológica América Amazônica,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,47.902131,47.9019687342394,Not Applicable,0,Designated,2002,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682768,555682768,PA,Reserva Particular Do Patrimônio Natural Lote Cristalino,Reserva Particular Do Patrimônio Natural Lote Cristalino,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,6.042769,6.04290589454985,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682769,555682769,PA,Reserva Particular Do Patrimônio Natural Fazenda São Luiz,Reserva Particular Do Patrimônio Natural Fazenda São Luiz,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.953627,1.9535910070926,Not Applicable,0,Designated,1994,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682771,555682771,PA,Reserva Particular Do Patrimônio Natural Fazenda Cachoeirinha,Reserva Particular Do Patrimônio Natural Fazenda Cachoeirinha,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.807259,0.807264127444744,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682772,555682772,PA,Reserva Particular Do Patrimônio Natural Reserva Córrego Da Aurora,Reserva Particular Do Patrimônio Natural Reserva Córrego Da Aurora,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.032027,0.0320285176972821,Not Applicable,0,Designated,2001,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682773,555682773,PA,Reserva Particular Do Patrimônio Natural Fazenda Estância Dorochê,Reserva Particular Do Patrimônio Natural Fazenda Estância Dorochê,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,258.274893,258.273481843257,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682774,555682774,PA,Reserva Particular Do Patrimônio Natural Fazenda Pedra D'Agua,Reserva Particular Do Patrimônio Natural Fazenda Pedra D'Agua,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.667252,1.66725640263212,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682775,555682775,PA,Reserva Particular Do Patrimônio Natural Major Badú Loureiro,Reserva Particular Do Patrimônio Natural Major Badú Loureiro,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,1.836371,1.8620547429368,Not Applicable,0,Designated,2001,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682776,555682776,PA,Reserva Particular Do Patrimônio Natural Fazenda Paraíso,Reserva Particular Do Patrimônio Natural Fazenda Paraíso,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.257043,0.257029786917593,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682777,555682777,PA,Reserva Particular Do Patrimônio Natural Estância Ecológica Sesc - Pantanal,Reserva Particular Do Patrimônio Natural Estância Ecológica Sesc - Pantanal,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,483.166781,483.162776166641,Not Applicable,0,Designated,1997,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682778,555682778,PA,Reserva Particular Do Patrimônio Natural Estância Ecológica Sesc - Pantanal,Reserva Particular Do Patrimônio Natural Estância Ecológica Sesc - Pantanal,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,92.665867,92.6652196494915,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682779,555682779,PA,Reserva Particular Do Patrimônio Natural Fazenda Várzea,Reserva Particular Do Patrimônio Natural Fazenda Várzea,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,3.831192,3.83117394263285,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682780,555682780,PA,Reserva Particular Do Patrimônio Natural Fazenda Santa Helena,Reserva Particular Do Patrimônio Natural Fazenda Santa Helena,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,41.826868,41.8265852563464,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682781,555682781,PA,Reserva Particular Do Patrimônio Natural Fazenda Sayonara,Reserva Particular Do Patrimônio Natural Fazenda Sayonara,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.277305,0.277304689811738,Not Applicable,0,Designated,2001,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682782,555682782,PA,Reserva Particular Do Patrimônio Natural Fazenda Pioneira,Reserva Particular Do Patrimônio Natural Fazenda Pioneira,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,3.964786,3.96474787126058,Not Applicable,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682785,555682785,PA,Reserva Particular Do Patrimônio Natural Arajara Park,Reserva Particular Do Patrimônio Natural Arajara Park,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.27498,0.274973957878802,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682786,555682786,PA,Reserva Particular Do Patrimônio Natural Morro Das Aranhas,Reserva Particular Do Patrimônio Natural Morro Das Aranhas,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0.140899367,0,0.441311,0.441290681086183,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682788,555682788,PA,Reserva Particular Do Patrimônio Natural Araçari,Reserva Particular Do Patrimônio Natural Araçari,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Coastal,0.2509571485,0.239515096254885,1.087319,1.08730067692928,Not Reported,0,Designated,1998,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682792,555682792,PA,Reserva Particular Do Patrimônio Natural El Nagual,Reserva Particular Do Patrimônio Natural El Nagual,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.170817,0.17081398836999,Not Applicable,0,Designated,1999,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682796,555682796,PA,Reserva Particular Do Patrimônio Natural Engenho Gargaú,Reserva Particular Do Patrimônio Natural Engenho Gargaú,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,10.360279,10.3600509625333,Not Applicable,0,Designated,1994,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682799,555682799,PA,Reserva Particular Do Patrimônio Natural Fazenda Bom Retiro,Reserva Particular Do Patrimônio Natural Fazenda Bom Retiro,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,4.716823,4.71697477723682,Not Applicable,0,Designated,1993,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,555682800,555682800,PA,Reserva Particular Do Patrimônio Natural Fazenda Barra Mansa,Reserva Particular Do Patrimônio Natural Fazenda Barra Mansa,Reserva Particular do Patrimônio Natural,Natural Heritage Private Reserve,National,IV,Not Applicable,Terrestrial,0,0,2.188235,2.18821162614746,Not Applicable,0,Designated,2000,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Instituto Chico Mendes De Conservação Da Biodiversidade,Not Reported,State Verified,1802,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
